booking_id,flight_id,customer_id,seat_class,ticket_price,booking_channel,payment_method,baggage_fee,refund_amount
1436,670,720,ECONOMY ,2500.0,Travel Agent,Card,0,0.0
1437,1535,394,Economy,,Travel Agent,UPI,499,500.0
1438,996,569,ECONOMY ,2500.0,App,,NA,0.0
1439,678,54,ECONOMY ,4500.0,Website,,NA,0.0
1440,889,9,Business,2500.0,App,UPI,NA,500.0
1441,1716,9,Economy,2500.0,App,UPI,0,0.0
1442,121,759,economy,,Website,Card,799,0.0
1443,48,623,Business,6200.0,App,Card,NA,500.0
1444,1165,479,Business,4500.0,Website,Card,NA,0.0
1445,102,639,ECONOMY ,2500.0,App,,799,
1446,605,678,Business,6200.0,Travel Agent,Card,0,500.0
1447,586,766,Business,,Travel Agent,NetBanking,499,0.0
1448,255,571,Economy,,Website,,799,500.0
1449,1085,217,Business,6200.0,Travel Agent,,NA,0.0
1450,1776,172,Business,4500.0,Website,,NA,0.0
1451,645,717,ECONOMY ,8000.0,Website,Card,NA,0.0
1452,1661,431,economy,6200.0,web site,UPI,NA,0.0
1453,607,460,economy,8000.0,web site,UPI,499,0.0
1454,724,65,Business,-1000.0,Travel Agent,UPI,0,500.0
1455,408,698,Economy,2500.0,web site,Card,0,
1456,1018,97,Business,8000.0,Website,NetBanking,NA,0.0
1457,765,133,economy,6200.0,Travel Agent,UPI,499,0.0
1458,1210,335,Business,8000.0,Travel Agent,UPI,NA,500.0
1459,1499,764,Business,4500.0,Website,NetBanking,NA,0.0
1460,654,741,ECONOMY ,2500.0,Website,,NA,500.0
1461,1736,736,ECONOMY ,-1000.0,App,,799,
1462,253,568,economy,4500.0,Travel Agent,,799,
1463,811,561,Economy,6200.0,web site,UPI,499,0.0
1464,1528,711,ECONOMY ,8000.0,Website,NetBanking,499,0.0
1465,1651,658,Economy,-1000.0,App,Card,0,500.0
1466,886,501,economy,4500.0,App,Card,NA,0.0
1467,1611,699,economy,4500.0,web site,NetBanking,799,0.0
1468,382,575,economy,6200.0,App,Card,NA,
1469,771,633,economy,6200.0,App,,NA,0.0
1470,1274,727,economy,4500.0,Travel Agent,Card,0,0.0
1471,489,703,economy,2500.0,Website,NetBanking,0,0.0
1472,867,632,economy,4500.0,App,NetBanking,799,0.0
1473,436,305,ECONOMY ,,Website,Card,0,
1474,679,329,Economy,6200.0,Travel Agent,NetBanking,499,
1475,118,454,Business,8000.0,Website,Card,499,0.0
1476,61,4,ECONOMY ,6200.0,App,Card,499,0.0
1477,1585,777,ECONOMY ,,App,Card,NA,
1478,958,479,economy,4500.0,Website,,0,
1479,823,306,ECONOMY ,2500.0,web site,UPI,499,500.0
1480,108,244,ECONOMY ,2500.0,Travel Agent,NetBanking,499,500.0
1481,278,646,Business,2500.0,Website,,799,0.0
1482,271,508,Business,2500.0,web site,,799,0.0
1483,877,465,ECONOMY ,4500.0,Travel Agent,UPI,NA,0.0
1484,29,41,economy,,web site,Card,799,
1485,1630,269,ECONOMY ,,Website,NetBanking,NA,500.0
1486,646,610,ECONOMY ,,App,UPI,499,
1487,1534,589,Business,-1000.0,Website,NetBanking,NA,0.0
1488,1207,758,Business,6200.0,Website,NetBanking,499,0.0
1489,1687,427,ECONOMY ,6200.0,App,Card,499,0.0
1490,1210,264,ECONOMY ,2500.0,App,UPI,499,0.0
1491,1353,107,Business,-1000.0,Travel Agent,NetBanking,499,500.0
1492,34,5,Economy,4500.0,web site,,499,0.0
1493,396,606,Business,8000.0,Travel Agent,Card,499,500.0
1494,815,733,ECONOMY ,,web site,UPI,499,0.0
1495,420,462,ECONOMY ,2500.0,Travel Agent,NetBanking,0,
1496,1070,51,ECONOMY ,,Website,Card,799,500.0
1497,821,314,ECONOMY ,,Travel Agent,,0,500.0
1498,1056,439,ECONOMY ,-1000.0,Travel Agent,,499,0.0
1499,8,636,ECONOMY ,4500.0,App,,0,0.0
1500,1720,557,Economy,-1000.0,App,,0,
1501,821,136,Economy,2500.0,web site,NetBanking,799,500.0
1502,1501,461,ECONOMY ,6200.0,Travel Agent,,NA,500.0
1503,672,770,Business,8000.0,Travel Agent,UPI,499,500.0
1504,964,442,Business,2500.0,Website,UPI,NA,
1505,692,534,ECONOMY ,-1000.0,App,NetBanking,0,500.0
1506,147,425,ECONOMY ,6200.0,Travel Agent,NetBanking,0,0.0
1507,359,263,Business,6200.0,Website,,799,0.0
1508,295,207,economy,-1000.0,web site,,0,0.0
1509,1714,326,ECONOMY ,2500.0,Website,,0,0.0
1510,837,199,Economy,-1000.0,Travel Agent,NetBanking,499,0.0
1511,1050,659,ECONOMY ,2500.0,App,UPI,799,0.0
1512,1108,627,economy,2500.0,Travel Agent,UPI,499,500.0
1513,1369,593,Economy,-1000.0,web site,UPI,NA,
1514,1778,590,ECONOMY ,4500.0,Travel Agent,NetBanking,499,500.0
1515,225,215,Business,8000.0,Travel Agent,UPI,799,500.0
1516,87,476,economy,6200.0,web site,,799,0.0
1517,1174,330,ECONOMY ,,App,NetBanking,0,500.0
1518,1198,644,Economy,4500.0,web site,UPI,499,500.0
1519,554,151,Economy,4500.0,Website,NetBanking,499,500.0
1520,1067,288,Economy,8000.0,App,NetBanking,499,0.0
1521,466,99,ECONOMY ,,web site,,799,
1522,943,372,Business,2500.0,Travel Agent,UPI,NA,500.0
1523,1407,536,economy,4500.0,Website,Card,799,
1524,1427,527,Business,2500.0,web site,Card,499,0.0
1525,345,440,Economy,,Travel Agent,,799,0.0
1526,941,431,ECONOMY ,6200.0,App,UPI,NA,0.0
1527,1434,3,ECONOMY ,8000.0,App,Card,0,500.0
1528,189,543,Economy,8000.0,App,NetBanking,499,
1529,1687,371,Business,-1000.0,Travel Agent,,0,
1530,313,242,economy,8000.0,App,Card,NA,0.0
1531,923,640,Economy,4500.0,App,Card,NA,0.0
1532,74,726,ECONOMY ,6200.0,Travel Agent,,0,500.0
1533,1659,478,ECONOMY ,-1000.0,Travel Agent,NetBanking,0,
1534,862,509,Business,6200.0,App,UPI,0,
1535,1534,216,ECONOMY ,-1000.0,Website,NetBanking,0,500.0
1536,1012,617,Economy,-1000.0,Travel Agent,NetBanking,NA,0.0
1537,830,564,economy,-1000.0,Travel Agent,,NA,0.0
1538,1076,24,economy,2500.0,web site,,0,0.0
1539,488,608,ECONOMY ,,Website,Card,0,0.0
1540,1295,342,Economy,-1000.0,Website,Card,NA,0.0
1541,1047,786,economy,2500.0,web site,UPI,NA,
1542,1465,779,Economy,2500.0,Website,,499,0.0
1543,986,799,economy,-1000.0,App,,499,0.0
1544,563,724,ECONOMY ,,Travel Agent,,0,0.0
1545,1462,324,Economy,8000.0,web site,NetBanking,NA,
1546,1766,532,economy,4500.0,Travel Agent,NetBanking,NA,0.0
1547,1640,499,ECONOMY ,4500.0,Website,Card,499,0.0
1548,662,338,Business,,Website,NetBanking,NA,0.0
1549,733,131,Economy,-1000.0,web site,Card,799,500.0
1550,540,46,Business,6200.0,App,UPI,0,500.0
1551,131,316,ECONOMY ,2500.0,Website,Card,499,500.0
1552,1743,51,economy,8000.0,web site,UPI,799,
1553,1678,796,Economy,,Website,,NA,
1554,1102,55,economy,4500.0,Travel Agent,NetBanking,799,
1555,1050,299,Business,8000.0,web site,NetBanking,0,0.0
1556,1679,791,ECONOMY ,,web site,NetBanking,0,0.0
1557,885,224,economy,-1000.0,Travel Agent,,499,
1558,1037,678,economy,2500.0,Travel Agent,,799,
1559,1447,165,economy,,web site,Card,0,
1560,1146,793,economy,,Website,Card,0,500.0
1561,1146,378,Business,,App,Card,499,0.0
1562,615,93,ECONOMY ,,Travel Agent,UPI,799,500.0
1563,1101,254,ECONOMY ,8000.0,Website,,499,500.0
1564,598,394,ECONOMY ,,Travel Agent,,499,0.0
1565,708,761,Business,-1000.0,Travel Agent,UPI,NA,500.0
1566,1518,625,Economy,8000.0,Website,,0,500.0
1567,27,166,economy,2500.0,Website,,0,500.0
1568,203,234,Business,6200.0,web site,,0,500.0
1569,1674,576,economy,,web site,,799,0.0
1570,1508,132,economy,-1000.0,web site,NetBanking,499,0.0
1571,1579,30,economy,8000.0,Travel Agent,UPI,NA,0.0
1572,239,572,economy,8000.0,web site,,NA,0.0
1573,1229,765,ECONOMY ,8000.0,web site,,0,0.0
1574,286,321,ECONOMY ,4500.0,Travel Agent,Card,0,0.0
1575,1625,132,economy,,App,NetBanking,0,0.0
1576,428,743,ECONOMY ,8000.0,App,,NA,500.0
1577,1265,759,Economy,2500.0,web site,,0,500.0
1578,307,651,Business,6200.0,web site,UPI,799,500.0
1579,56,632,economy,4500.0,App,NetBanking,0,
1580,623,405,Business,8000.0,Travel Agent,Card,NA,0.0
1581,226,563,ECONOMY ,4500.0,web site,Card,NA,0.0
1582,137,582,Business,,web site,NetBanking,799,0.0
1583,1310,188,ECONOMY ,,web site,,799,0.0
1584,612,623,Economy,2500.0,App,NetBanking,0,0.0
1585,1522,343,Business,2500.0,App,NetBanking,799,500.0
1586,1793,563,ECONOMY ,8000.0,App,Card,499,0.0
1587,616,481,economy,4500.0,Website,NetBanking,799,500.0
1588,775,749,Economy,6200.0,web site,NetBanking,499,0.0
1589,733,96,Economy,6200.0,web site,,799,0.0
1590,131,138,Economy,6200.0,Website,NetBanking,799,0.0
1591,903,508,ECONOMY ,8000.0,Website,Card,0,500.0
1592,1029,53,Economy,2500.0,web site,Card,0,500.0
1593,423,597,Economy,6200.0,Website,UPI,799,0.0
1594,888,493,ECONOMY ,4500.0,Website,UPI,NA,0.0
1595,1124,468,Economy,2500.0,web site,NetBanking,NA,500.0
1596,264,339,ECONOMY ,2500.0,web site,UPI,499,
1597,1684,593,economy,4500.0,Website,NetBanking,799,0.0
1598,1448,761,economy,2500.0,web site,UPI,0,0.0
1599,400,56,economy,-1000.0,web site,NetBanking,799,0.0
1600,1383,335,economy,4500.0,Travel Agent,UPI,0,500.0
1601,1615,158,Economy,8000.0,web site,,0,0.0
1602,646,78,Business,6200.0,App,UPI,0,
1603,870,256,economy,,App,Card,499,0.0
1604,570,39,Economy,6200.0,App,Card,499,0.0
1605,97,382,ECONOMY ,4500.0,Website,UPI,0,0.0
1606,234,777,economy,6200.0,Travel Agent,Card,499,0.0
1607,395,234,economy,6200.0,App,,0,0.0
1608,325,250,Business,6200.0,web site,NetBanking,799,0.0
1609,444,312,economy,-1000.0,web site,NetBanking,799,
1610,877,6,economy,6200.0,web site,,499,500.0
1611,357,764,Economy,,Travel Agent,Card,NA,
1612,1304,687,ECONOMY ,,App,NetBanking,799,0.0
1613,1274,484,economy,6200.0,web site,UPI,799,0.0
1614,786,414,Business,6200.0,Website,NetBanking,NA,
1615,323,379,economy,,Website,,NA,500.0
1616,216,273,ECONOMY ,6200.0,App,Card,NA,500.0
1617,327,296,ECONOMY ,6200.0,web site,,799,0.0
1618,693,214,ECONOMY ,4500.0,Travel Agent,Card,499,500.0
1619,415,725,ECONOMY ,8000.0,App,NetBanking,0,500.0
1620,973,84,economy,,web site,,499,0.0
1621,664,278,economy,,Travel Agent,,799,
1622,505,685,Economy,8000.0,Website,,499,500.0
1623,1159,482,economy,-1000.0,Website,,0,500.0
1624,1763,230,Economy,2500.0,web site,Card,NA,0.0
1625,60,251,Economy,8000.0,App,,499,
1626,121,483,economy,2500.0,Website,NetBanking,NA,
1627,1135,729,Economy,-1000.0,App,,799,0.0
1628,242,135,Economy,6200.0,web site,Card,799,
1629,813,189,Business,,Travel Agent,Card,499,
1630,1726,720,Business,6200.0,web site,Card,499,0.0
1631,943,143,Business,2500.0,App,,799,0.0
1632,1368,113,economy,,web site,,799,
1633,182,636,ECONOMY ,8000.0,Website,,499,0.0
1634,674,226,Economy,2500.0,Website,,0,0.0
1635,717,792,Economy,2500.0,web site,Card,799,0.0
1636,1560,773,Economy,4500.0,App,Card,799,500.0
1637,442,488,ECONOMY ,8000.0,App,NetBanking,0,500.0
1638,94,577,Business,2500.0,Website,UPI,NA,
1639,1230,222,Economy,2500.0,Travel Agent,UPI,0,
1640,22,290,Economy,2500.0,Website,NetBanking,499,0.0
1641,309,543,ECONOMY ,8000.0,Website,,0,0.0
1642,1795,636,Economy,4500.0,Travel Agent,Card,0,0.0
1643,529,514,Business,6200.0,Travel Agent,Card,0,0.0
1644,654,203,Economy,8000.0,Website,,0,
1645,1715,606,Economy,4500.0,web site,UPI,0,500.0
1646,1613,493,Economy,,Website,,0,0.0
1647,1796,139,Economy,-1000.0,Travel Agent,UPI,499,500.0
1648,951,686,Economy,4500.0,Website,NetBanking,0,0.0
1649,272,547,ECONOMY ,,Travel Agent,NetBanking,499,
1650,1428,77,economy,8000.0,web site,NetBanking,NA,
1651,604,439,economy,-1000.0,Website,Card,0,0.0
1652,1305,512,Business,-1000.0,Website,,0,500.0
1653,347,256,economy,2500.0,Travel Agent,NetBanking,0,0.0
1654,1455,244,Economy,6200.0,App,NetBanking,0,
1655,1223,680,ECONOMY ,,App,,0,
1656,1123,260,Business,6200.0,App,NetBanking,499,
1657,1515,320,Economy,2500.0,App,NetBanking,799,
1658,1476,67,ECONOMY ,-1000.0,Travel Agent,NetBanking,NA,
1659,1239,290,economy,2500.0,Website,NetBanking,0,500.0
1660,887,463,Business,,web site,Card,799,500.0
1661,1594,517,Business,4500.0,App,,0,
1662,320,400,ECONOMY ,4500.0,Travel Agent,,799,0.0
1663,531,392,Economy,8000.0,Website,UPI,0,500.0
1664,1760,670,Business,2500.0,App,UPI,NA,
1665,1764,185,Business,2500.0,web site,UPI,0,0.0
1666,1307,422,ECONOMY ,-1000.0,Website,NetBanking,0,
1667,278,550,economy,2500.0,web site,,499,0.0
1668,1028,738,Economy,2500.0,Travel Agent,Card,499,0.0
1669,293,566,economy,4500.0,App,Card,799,0.0
1670,1098,285,ECONOMY ,6200.0,App,Card,799,500.0
1671,66,2,Business,2500.0,Website,NetBanking,NA,0.0
1672,468,382,Economy,,Website,Card,799,0.0
1673,1692,793,Business,4500.0,Travel Agent,,499,0.0
1674,1570,659,economy,2500.0,web site,NetBanking,0,500.0
1675,1003,570,Economy,-1000.0,web site,Card,0,0.0
1676,1107,18,Economy,2500.0,Travel Agent,UPI,799,500.0
1677,497,309,Economy,-1000.0,Travel Agent,Card,0,500.0
1678,590,481,ECONOMY ,8000.0,Travel Agent,Card,0,0.0
1679,175,657,economy,2500.0,web site,Card,799,
1680,1146,658,Economy,,App,,0,0.0
1681,200,228,ECONOMY ,6200.0,App,,0,500.0
1682,1668,340,Business,6200.0,web site,NetBanking,799,0.0
1683,1116,778,Business,4500.0,Website,,NA,0.0
1684,1413,306,Business,4500.0,web site,UPI,NA,0.0
1685,1491,50,ECONOMY ,6200.0,web site,,499,0.0
1686,927,775,Business,6200.0,web site,UPI,0,
1687,652,148,ECONOMY ,8000.0,Website,Card,NA,0.0
1688,613,602,Economy,4500.0,Travel Agent,Card,0,500.0
1689,399,491,ECONOMY ,-1000.0,App,,799,500.0
1690,618,471,ECONOMY ,4500.0,Travel Agent,UPI,799,0.0
1691,493,762,economy,6200.0,App,Card,799,0.0
1692,1571,33,Business,2500.0,web site,Card,799,0.0
1693,1475,339,Business,4500.0,web site,UPI,799,500.0
1694,646,470,Business,-1000.0,Website,,499,
1695,1154,388,Economy,4500.0,Travel Agent,Card,799,
1696,126,245,economy,4500.0,App,NetBanking,799,500.0
1697,372,228,Economy,6200.0,App,,499,0.0
1698,573,21,economy,-1000.0,web site,,499,0.0
1699,907,162,Economy,8000.0,Travel Agent,Card,499,0.0
1700,55,310,Economy,8000.0,web site,Card,0,500.0
1701,1402,247,economy,8000.0,web site,Card,NA,0.0
1702,812,227,economy,6200.0,Website,Card,0,0.0
1703,1201,161,Economy,6200.0,Travel Agent,UPI,499,0.0
1704,93,429,Economy,,Website,UPI,499,0.0
1705,434,383,economy,8000.0,web site,UPI,0,0.0
1706,120,662,Economy,4500.0,Travel Agent,,0,
1707,300,189,Business,8000.0,Travel Agent,,0,500.0
1708,725,615,Business,2500.0,web site,Card,499,0.0
1709,586,799,Business,,App,Card,499,0.0
1710,789,667,ECONOMY ,8000.0,Website,NetBanking,799,
1711,594,452,Business,4500.0,web site,UPI,0,500.0
1712,1551,362,economy,,Website,UPI,NA,
1713,877,431,ECONOMY ,6200.0,Website,NetBanking,499,
1714,1328,778,ECONOMY ,2500.0,App,UPI,499,0.0
1715,1683,718,Business,8000.0,Website,,0,0.0
1716,320,136,economy,2500.0,Website,,NA,
1717,50,396,ECONOMY ,,web site,Card,799,0.0
1718,278,155,economy,,web site,UPI,799,0.0
1719,147,142,ECONOMY ,,Travel Agent,NetBanking,NA,0.0
1720,1020,86,Economy,6200.0,App,NetBanking,499,0.0
1721,83,30,economy,8000.0,Travel Agent,Card,499,0.0
1722,1440,715,Economy,4500.0,App,NetBanking,NA,500.0
1723,1228,675,ECONOMY ,8000.0,App,Card,NA,500.0
1724,212,503,economy,,web site,,799,0.0
1725,699,216,economy,2500.0,Website,UPI,799,0.0
1726,1669,398,Business,4500.0,web site,,799,0.0
1727,883,456,economy,6200.0,Website,Card,NA,0.0
1728,573,324,Business,4500.0,App,,799,
1729,644,770,ECONOMY ,-1000.0,web site,,799,
1730,1048,301,ECONOMY ,4500.0,App,NetBanking,799,500.0
1731,1701,124,Economy,6200.0,web site,Card,799,0.0
1732,847,593,economy,-1000.0,web site,NetBanking,NA,500.0
1733,1759,113,economy,,Website,,499,
1734,1794,428,ECONOMY ,4500.0,App,NetBanking,0,
1735,1197,797,economy,6200.0,Travel Agent,Card,0,0.0
1736,1179,113,Business,8000.0,Travel Agent,UPI,499,0.0
1737,1613,201,Business,8000.0,web site,UPI,799,500.0
1738,1010,741,ECONOMY ,4500.0,Travel Agent,UPI,799,0.0
1739,940,25,economy,4500.0,App,UPI,799,
1740,1138,697,economy,4500.0,App,,499,0.0
1741,1163,716,Business,6200.0,Website,,NA,
1742,1569,748,ECONOMY ,2500.0,web site,Card,NA,0.0
1743,1375,144,ECONOMY ,4500.0,Website,UPI,0,0.0
1744,1626,156,Economy,2500.0,Travel Agent,NetBanking,499,
1745,1674,260,economy,4500.0,App,,NA,
1746,47,522,economy,,web site,,0,0.0
1747,781,9,Business,,Travel Agent,NetBanking,NA,0.0
1748,50,576,Business,8000.0,Travel Agent,UPI,0,0.0
1749,299,268,Business,2500.0,App,NetBanking,0,0.0
1750,159,111,Business,6200.0,web site,UPI,NA,500.0
1751,1612,544,Economy,-1000.0,Website,Card,0,500.0
1752,523,654,Economy,2500.0,Travel Agent,UPI,799,0.0
1753,131,357,ECONOMY ,8000.0,Travel Agent,UPI,499,500.0
1754,392,535,Economy,6200.0,App,,799,
1755,655,361,Economy,4500.0,Website,UPI,0,
1756,1058,326,ECONOMY ,6200.0,web site,UPI,NA,
1757,1125,269,Economy,2500.0,Website,Card,NA,0.0
1758,830,621,economy,8000.0,Website,,0,0.0
1759,750,529,ECONOMY ,8000.0,web site,UPI,0,
1760,1693,395,ECONOMY ,6200.0,App,Card,499,
1761,135,488,Economy,,Travel Agent,UPI,799,0.0
1762,768,195,Business,6200.0,Website,NetBanking,NA,500.0
1763,901,723,economy,-1000.0,Travel Agent,Card,799,0.0
1764,507,593,economy,6200.0,App,,NA,0.0
1765,194,480,ECONOMY ,6200.0,Website,UPI,799,500.0
1766,872,439,ECONOMY ,-1000.0,App,UPI,499,0.0
1767,311,528,Business,4500.0,App,,499,
1768,1545,394,ECONOMY ,-1000.0,App,NetBanking,799,0.0
1769,1307,380,Economy,4500.0,Travel Agent,Card,799,500.0
1770,874,110,economy,2500.0,web site,Card,0,
1771,257,740,Economy,,web site,Card,499,
1772,1625,487,ECONOMY ,8000.0,Website,UPI,799,0.0
1773,654,132,ECONOMY ,,web site,Card,0,0.0
1774,18,454,Economy,4500.0,Website,UPI,499,500.0
1775,289,199,Business,,Travel Agent,,499,0.0
1776,715,757,ECONOMY ,,web site,,0,
1777,247,695,ECONOMY ,2500.0,web site,NetBanking,NA,500.0
1778,1581,409,ECONOMY ,8000.0,web site,NetBanking,0,
1779,1074,241,economy,6200.0,Travel Agent,UPI,0,500.0
1780,312,166,Business,4500.0,web site,NetBanking,499,
1781,1279,206,economy,4500.0,Website,UPI,799,0.0
1782,1278,721,Economy,8000.0,Website,NetBanking,799,
1783,1376,250,ECONOMY ,2500.0,Website,NetBanking,NA,0.0
1784,170,337,Economy,,Website,UPI,0,
1785,1452,156,ECONOMY ,2500.0,Website,UPI,499,
1786,715,574,economy,,Travel Agent,,799,
1787,1769,570,economy,4500.0,Travel Agent,NetBanking,499,500.0
1788,1008,92,economy,2500.0,Travel Agent,,NA,0.0
1789,1676,259,ECONOMY ,4500.0,web site,,799,0.0
1790,1664,160,Economy,4500.0,Website,,499,
1791,867,374,economy,-1000.0,App,NetBanking,NA,500.0
1792,541,607,economy,,web site,Card,799,0.0
1793,81,36,economy,2500.0,web site,UPI,0,500.0
1794,1366,765,ECONOMY ,2500.0,Travel Agent,UPI,0,500.0
1795,574,214,economy,8000.0,Website,,499,0.0
1796,1321,713,economy,4500.0,Travel Agent,,499,
1797,1226,730,economy,2500.0,Website,UPI,0,0.0
1798,1207,54,economy,2500.0,web site,UPI,0,500.0
1799,1749,545,Economy,4500.0,App,NetBanking,799,0.0
1800,687,557,economy,-1000.0,Website,Card,0,500.0
1801,1447,226,ECONOMY ,8000.0,web site,UPI,499,
1802,807,175,Economy,-1000.0,Website,Card,499,
1803,1065,69,Business,-1000.0,Travel Agent,,799,
1804,1735,4,Business,,App,UPI,0,0.0
1805,715,698,economy,,App,UPI,NA,
1806,416,620,ECONOMY ,-1000.0,Travel Agent,Card,0,0.0
1807,1530,316,economy,,web site,Card,NA,
1808,1503,365,Economy,,Website,,NA,
1809,981,707,Economy,-1000.0,web site,,NA,0.0
1810,1348,544,economy,8000.0,App,,799,0.0
1811,180,747,ECONOMY ,,App,,NA,0.0
1812,1213,163,economy,8000.0,web site,,NA,0.0
1813,1168,717,economy,8000.0,web site,UPI,NA,500.0
1814,347,192,Economy,8000.0,Travel Agent,Card,799,0.0
1815,278,332,Business,-1000.0,web site,,NA,0.0
1816,889,331,ECONOMY ,8000.0,Travel Agent,UPI,499,500.0
1817,1520,545,Economy,6200.0,Website,UPI,799,0.0
1818,1584,452,Economy,8000.0,Travel Agent,,499,0.0
1819,1686,143,Business,8000.0,Travel Agent,UPI,NA,0.0
1820,1328,117,Business,-1000.0,web site,UPI,0,500.0
1821,1585,45,Economy,,App,NetBanking,799,0.0
1822,1071,458,ECONOMY ,6200.0,web site,UPI,499,0.0
1823,1586,145,economy,2500.0,Website,UPI,499,500.0
1824,1298,14,Economy,,web site,UPI,NA,500.0
1825,351,586,Economy,8000.0,Travel Agent,Card,499,0.0
1826,466,194,ECONOMY ,-1000.0,App,UPI,0,
1827,345,43,Economy,8000.0,App,UPI,499,500.0
1828,1609,177,ECONOMY ,,web site,Card,799,
1829,745,245,ECONOMY ,,Travel Agent,UPI,799,
1830,1602,707,Economy,,Travel Agent,NetBanking,NA,500.0
1831,836,695,ECONOMY ,6200.0,Website,,NA,0.0
1832,742,662,Business,6200.0,Travel Agent,Card,799,500.0
1833,1484,68,Business,8000.0,web site,,799,0.0
1834,1365,766,Business,-1000.0,App,NetBanking,499,500.0
1835,1342,561,ECONOMY ,,App,,NA,0.0
1836,890,402,Business,-1000.0,Travel Agent,Card,499,0.0
1837,1763,679,ECONOMY ,8000.0,Travel Agent,,0,500.0
1838,500,163,ECONOMY ,-1000.0,App,NetBanking,799,0.0
1839,1785,747,ECONOMY ,-1000.0,Travel Agent,UPI,799,0.0
1840,1563,742,Business,6200.0,Website,NetBanking,0,0.0
1841,1090,276,ECONOMY ,8000.0,App,UPI,0,
1842,404,288,economy,-1000.0,App,UPI,NA,
1843,466,757,ECONOMY ,4500.0,Travel Agent,NetBanking,799,0.0
1844,495,576,Economy,2500.0,web site,Card,799,500.0
1845,226,363,Economy,,App,UPI,799,500.0
1846,48,674,economy,-1000.0,Website,NetBanking,499,500.0
1847,465,67,economy,8000.0,Travel Agent,Card,499,
1848,1271,777,Business,4500.0,Website,UPI,0,0.0
1849,490,673,Business,-1000.0,Website,NetBanking,499,
1850,734,190,ECONOMY ,6200.0,App,,NA,0.0
1851,1651,684,Business,2500.0,Website,NetBanking,NA,0.0
1852,1083,198,Business,6200.0,Travel Agent,NetBanking,0,500.0
1853,1295,775,ECONOMY ,2500.0,Website,Card,799,0.0
1854,161,489,Business,6200.0,Travel Agent,NetBanking,499,
1855,1431,33,ECONOMY ,4500.0,web site,Card,0,
1856,934,205,economy,8000.0,Travel Agent,,0,0.0
1857,1733,89,Business,8000.0,Travel Agent,,499,
1858,528,104,economy,8000.0,Website,NetBanking,0,
1859,804,164,Economy,-1000.0,Website,,499,0.0
1860,1236,442,economy,2500.0,App,NetBanking,0,
1861,1526,506,Economy,6200.0,Travel Agent,UPI,799,0.0
1862,1682,129,ECONOMY ,8000.0,App,UPI,499,0.0
1863,575,235,Economy,6200.0,Travel Agent,UPI,799,0.0
1864,118,149,Business,-1000.0,App,,799,500.0
1865,95,696,economy,-1000.0,App,Card,0,0.0
1866,523,136,ECONOMY ,6200.0,Travel Agent,,NA,
1867,379,621,Economy,2500.0,Travel Agent,NetBanking,0,500.0
1868,1288,265,economy,2500.0,App,NetBanking,499,
1869,1260,382,economy,2500.0,Website,Card,NA,
1870,244,695,Economy,6200.0,Website,,499,0.0
1871,1379,479,economy,8000.0,Travel Agent,UPI,NA,0.0
1872,1756,166,Economy,8000.0,App,UPI,0,
1873,469,634,economy,4500.0,Website,Card,NA,0.0
1874,1612,330,ECONOMY ,4500.0,web site,,NA,0.0
1875,1583,28,Business,4500.0,web site,,0,
1876,1318,300,Business,-1000.0,Website,NetBanking,499,0.0
1877,521,281,Business,2500.0,Website,Card,0,0.0
1878,1590,662,ECONOMY ,,App,,0,0.0
1879,1526,318,Business,2500.0,App,NetBanking,NA,
1880,1560,407,Economy,4500.0,Website,NetBanking,0,0.0
1881,560,418,ECONOMY ,,Travel Agent,NetBanking,0,0.0
1882,492,435,Economy,2500.0,Website,Card,499,
